timestamp,temperature,humidity,cloud_cover,shortwave_radiation,dni,diffuse_radiation,wind_speed
2009-02-02T17:00,5.0,90,100,61.0,0.0,61.0,8.7
2009-02-02T18:00,4.9,91,100,27.0,0.0,27.0,7.2
2009-02-02T19:00,4.7,93,100,5.0,0.0,5.0,6.5
2009-02-02T20:00,4.0,96,100,0.0,0.0,0.0,9.7
2009-02-02T21:00,2.3,98,100,0.0,0.0,0.0,12.5
2009-02-02T22:00,0.8,96,99,0.0,0.0,0.0,13.1
2009-02-02T23:00,-0.3,93,90,0.0,0.0,0.0,11.1
2009-02-03T00:00,-1.3,93,56,0.0,0.0,0.0,11.4
2009-02-03T01:00,-2.0,94,57,0.0,0.0,0.0,9.9
2009-02-03T02:00,-2.6,94,72,0.0,0.0,0.0,9.0
2009-02-03T03:00,-2.8,94,59,0.0,0.0,0.0,8.2
2009-02-03T04:00,-3.0,93,61,0.0,0.0,0.0,7.4
2009-02-03T05:00,-3.6,93,91,0.0,0.0,0.0,7.4
2009-02-03T06:00,-3.9,93,88,0.0,0.0,0.0,7.7
2009-02-03T07:00,-4.0,93,82,0.0,0.0,0.0,7.8
2009-02-03T08:00,-4.3,93,50,0.0,0.0,0.0,7.5
2009-02-03T09:00,-4.2,93,59,0.0,0.0,0.0,6.7
2009-02-03T10:00,-4.0,93,72,13.0,81.1,8.0,6.7
2009-02-03T11:00,-2.8,91,80,96.0,317.4,45.0,6.1
2009-02-03T12:00,-1.0,87,78,195.0,361.2,94.0,6.1
2009-02-03T13:00,0.4,81,68,301.0,501.4,118.0,6.6
2009-02-03T14:00,1.5,73,72,363.0,593.6,119.0,5.8
2009-02-03T15:00,2.3,65,74,371.0,636.8,107.0,5.6
2009-02-03T16:00,2.7,58,55,331.0,562.0,120.0,5.7
2009-02-03T17:00,2.6,56,44,250.0,540.1,90.0,6.2
2009-02-03T18:00,2.1,61,10,142.0,487.9,53.0,4.7
2009-02-03T19:00,0.5,68,0,28.0,189.3,14.0,9.0
2009-02-03T20:00,-1.9,79,0,0.0,0.0,0.0,8.7
2009-02-03T21:00,-3.5,85,0,0.0,0.0,0.0,8.8
2009-02-03T22:00,-4.1,85,0,0.0,0.0,0.0,9.3
2009-02-03T23:00,-4.2,85,4,0.0,0.0,0.0,9.4
2009-02-04T00:00,-4.4,86,70,0.0,0.0,0.0,9.3
2009-02-04T01:00,-4.6,87,93,0.0,0.0,0.0,8.8
2009-02-04T02:00,-4.6,88,94,0.0,0.0,0.0,7.3
2009-02-04T03:00,-4.4,88,94,0.0,0.0,0.0,6.2
2009-02-04T04:00,-4.2,88,82,0.0,0.0,0.0,6.1
2009-02-04T05:00,-4.5,88,71,0.0,0.0,0.0,6.6
2009-02-04T06:00,-4.8,89,19,0.0,0.0,0.0,8.2
2009-02-04T07:00,-4.3,89,57,0.0,0.0,0.0,7.3
2009-02-04T08:00,-4.1,90,97,0.0,0.0,0.0,6.6
2009-02-04T09:00,-3.9,93,98,0.0,0.0,0.0,7.8
2009-02-04T10:00,-3.2,95,100,13.0,15.7,12.0,8.9
2009-02-04T11:00,-2.0,93,100,80.0,72.8,68.0,10.0
2009-02-04T12:00,-0.5,87,100,132.0,56.3,116.0,11.3
2009-02-04T13:00,0.7,82,99,202.0,89.3,169.0,12.5
2009-02-04T14:00,1.9,76,100,228.0,98.6,187.0,13.1
2009-02-04T15:00,3.1,74,97,284.0,269.5,171.0,13.9
2009-02-04T16:00,3.7,75,99,196.0,99.9,158.0,14.5
2009-02-04T17:00,3.6,79,95,104.0,46.5,90.0,11.9
2009-02-04T18:00,3.2,83,81,84.0,165.8,53.0,10.7
2009-02-04T19:00,2.5,88,39,21.0,144.2,10.0,10.8
2009-02-04T20:00,1.6,91,18,0.0,0.0,0.0,11.4
2009-02-04T21:00,1.6,92,91,0.0,0.0,0.0,12.2
2009-02-04T22:00,1.5,91,99,0.0,0.0,0.0,12.5
2009-02-04T23:00,1.7,91,99,0.0,0.0,0.0,13.5
2009-02-05T00:00,2.0,90,99,0.0,0.0,0.0,14.6
2009-02-05T01:00,2.1,90,97,0.0,0.0,0.0,15.1
2009-02-05T02:00,2.4,90,99,0.0,0.0,0.0,14.6
2009-02-05T03:00,2.9,89,99,0.0,0.0,0.0,13.4
2009-02-05T04:00,3.4,89,100,0.0,0.0,0.0,14.5
2009-02-05T05:00,3.6,88,100,0.0,0.0,0.0,17.7
2009-02-05T06:00,4.2,87,100,0.0,0.0,0.0,18.4
2009-02-05T07:00,4.2,88,96,0.0,0.0,0.0,18.4
2009-02-05T08:00,4.0,89,82,0.0,0.0,0.0,18.3
2009-02-05T09:00,3.7,89,93,0.0,0.0,0.0,18.8
2009-02-05T10:00,3.8,89,93,14.0,60.7,10.0,19.1
2009-02-05T11:00,4.9,88,86,85.0,153.8,59.0,19.6
2009-02-05T12:00,6.3,87,83,183.0,232.3,116.0,17.4
2009-02-05T13:00,7.3,84,88,222.0,155.0,164.0,20.3
2009-02-05T14:00,8.1,80,99,246.0,157.0,180.0,26.9
2009-02-05T15:00,8.6,77,99,224.0,257.0,115.0,22.9
2009-02-05T16:00,8.5,77,95,105.0,13.0,100.0,21.3
2009-02-05T17:00,8.5,77,98,90.0,13.1,86.0,17.8
2009-02-05T18:00,7.9,80,98,95.0,281.8,41.0,11.0
2009-02-05T19:00,6.7,85,75,25.0,152.5,13.0,8.7
2009-02-05T20:00,5.5,89,60,0.0,0.0,0.0,10.2
2009-02-05T21:00,4.8,89,49,0.0,0.0,0.0,10.4
2009-02-05T22:00,4.1,90,74,0.0,0.0,0.0,10.0
2009-02-05T23:00,3.6,91,83,0.0,0.0,0.0,10.1
2009-02-06T00:00,3.1,92,71,0.0,0.0,0.0,8.9
2009-02-06T01:00,2.9,91,18,0.0,0.0,0.0,10.3
2009-02-06T02:00,2.5,91,5,0.0,0.0,0.0,11.1
2009-02-06T03:00,2.3,91,22,0.0,0.0,0.0,11.4
2009-02-06T04:00,2.0,90,62,0.0,0.0,0.0,12.3
2009-02-06T05:00,1.9,90,50,0.0,0.0,0.0,12.7
2009-02-06T06:00,1.9,89,26,0.0,0.0,0.0,12.9
2009-02-06T07:00,1.8,89,25,0.0,0.0,0.0,12.8
2009-02-06T08:00,1.8,89,33,0.0,0.0,0.0,12.8
2009-02-06T09:00,1.4,89,40,0.0,0.0,0.0,12.6
2009-02-06T10:00,1.6,89,34,20.0,132.2,11.0,13.6
2009-02-06T11:00,3.3,88,2,128.0,461.5,48.0,14.6
2009-02-06T12:00,5.6,82,3,255.0,645.2,66.0,12.9
2009-02-06T13:00,7.4,78,8,352.0,712.6,82.0,14.1
2009-02-06T14:00,8.6,73,30,381.0,667.8,97.0,16.3
2009-02-06T15:00,9.4,65,41,345.0,508.1,127.0,17.2
2009-02-06T16:00,9.7,62,39,229.0,223.1,142.0,16.5
2009-02-06T17:00,9.2,66,64,112.0,96.6,82.0,13.2
2009-02-06T18:00,8.6,71,46,79.0,188.5,42.0,9.0
2009-02-06T19:00,6.9,78,74,19.0,86.3,12.0,7.2
2009-02-06T20:00,5.4,85,93,0.0,0.0,0.0,7.2
2009-02-06T21:00,5.0,87,97,0.0,0.0,0.0,7.8
2009-02-06T22:00,3.8,92,98,0.0,0.0,0.0,8.7
2009-02-06T23:00,2.8,93,98,0.0,0.0,0.0,7.3
2009-02-07T00:00,1.6,95,98,0.0,0.0,0.0,7.9
2009-02-07T01:00,0.7,96,93,0.0,0.0,0.0,7.8
2009-02-07T02:00,-0.0,97,87,0.0,0.0,0.0,8.2
2009-02-07T03:00,-0.3,97,96,0.0,0.0,0.0,7.7
2009-02-07T04:00,-0.6,97,100,0.0,0.0,0.0,6.6
2009-02-07T05:00,-1.1,97,100,0.0,0.0,0.0,7.1
2009-02-07T06:00,-1.4,97,94,0.0,0.0,0.0,6.6
2009-02-07T07:00,-1.2,97,69,0.0,0.0,0.0,7.6
2009-02-07T08:00,-0.8,97,62,0.0,0.0,0.0,8.4
2009-02-07T09:00,-0.4,97,56,0.0,0.0,0.0,8.6
2009-02-07T10:00,0.5,97,77,16.0,85.3,10.0,11.4
2009-02-07T11:00,1.5,96,100,66.0,112.5,46.0,14.8
2009-02-07T12:00,2.1,95,90,100.0,50.4,85.0,18.5
2009-02-07T13:00,2.4,95,92,121.0,62.6,97.0,22.2
2009-02-07T14:00,2.1,97,97,96.0,11.6,91.0,23.3
2009-02-07T15:00,2.1,96,100,93.0,11.5,88.0,22.2
2009-02-07T16:00,1.7,95,99,76.0,0.0,76.0,23.0
2009-02-07T17:00,1.5,92,98,68.0,3.2,67.0,21.0
2009-02-07T18:00,1.3,85,95,42.0,0.0,42.0,19.6
2009-02-07T19:00,1.4,82,100,15.0,12.0,14.0,18.4
2009-02-07T20:00,1.2,83,100,0.0,0.0,0.0,15.9
2009-02-07T21:00,0.9,83,98,0.0,0.0,0.0,13.8
2009-02-07T22:00,0.3,86,79,0.0,0.0,0.0,11.7
2009-02-07T23:00,-0.5,89,23,0.0,0.0,0.0,10.1
2009-02-08T00:00,-1.4,90,11,0.0,0.0,0.0,9.2
2009-02-08T01:00,-1.9,90,30,0.0,0.0,0.0,9.5
2009-02-08T02:00,-1.8,90,54,0.0,0.0,0.0,9.7
2009-02-08T03:00,-1.4,91,87,0.0,0.0,0.0,10.2
2009-02-08T04:00,-0.9,90,86,0.0,0.0,0.0,9.1
2009-02-08T05:00,-0.6,89,87,0.0,0.0,0.0,7.6
2009-02-08T06:00,-0.7,89,96,0.0,0.0,0.0,8.6
2009-02-08T07:00,-0.7,89,98,0.0,0.0,0.0,9.0
2009-02-08T08:00,-0.8,90,98,0.0,0.0,0.0,9.4
2009-02-08T09:00,0.2,91,99,0.0,0.0,0.0,9.5
2009-02-08T10:00,0.6,90,100,11.0,55.1,7.0,10.3
2009-02-08T11:00,1.4,88,100,43.0,5.5,42.0,9.8
2009-02-08T12:00,2.4,83,100,126.0,33.1,116.0,10.2
2009-02-08T13:00,3.4,76,99,208.0,59.2,185.0,12.5
2009-02-08T14:00,4.1,65,98,285.0,183.8,205.0,15.3
2009-02-08T15:00,4.5,58,94,252.0,132.1,194.0,16.3
2009-02-08T16:00,4.9,54,95,229.0,132.6,176.0,16.8
2009-02-08T17:00,4.7,55,90,159.0,99.9,127.0,16.0
2009-02-08T18:00,4.2,59,88,87.0,87.5,69.0,14.6
2009-02-08T19:00,3.3,64,69,28.0,104.7,19.0,12.6
2009-02-08T20:00,2.4,69,48,0.0,0.0,0.0,11.6
2009-02-08T21:00,1.9,78,68,0.0,0.0,0.0,13.2
2009-02-08T22:00,1.3,82,94,0.0,0.0,0.0,13.7
2009-02-08T23:00,1.1,85,99,0.0,0.0,0.0,15.9
2009-02-09T00:00,1.0,88,85,0.0,0.0,0.0,15.9
2009-02-09T01:00,0.7,90,86,0.0,0.0,0.0,17.1
2009-02-09T02:00,0.8,92,100,0.0,0.0,0.0,18.1
2009-02-09T03:00,1.0,94,100,0.0,0.0,0.0,17.9
2009-02-09T04:00,1.5,94,100,0.0,0.0,0.0,15.7
2009-02-09T05:00,2.0,95,100,0.0,0.0,0.0,14.2
2009-02-09T06:00,2.4,95,100,0.0,0.0,0.0,13.8
2009-02-09T07:00,2.7,96,100,0.0,0.0,0.0,13.6
2009-02-09T08:00,2.8,96,100,0.0,0.0,0.0,12.9
2009-02-09T09:00,3.1,96,100,0.0,0.0,0.0,11.7
2009-02-09T10:00,3.2,96,100,10.0,0.0,10.0,11.6
2009-02-09T11:00,3.9,95,100,63.0,5.4,62.0,13.5
2009-02-09T12:00,4.9,87,100,109.0,32.6,99.0,18.2
2009-02-09T13:00,5.4,83,100,130.0,7.6,127.0,19.4
2009-02-09T14:00,4.9,87,100,90.0,0.0,90.0,23.1
2009-02-09T15:00,4.3,90,100,76.0,0.0,76.0,25.2
2009-02-09T16:00,4.3,92,100,28.0,0.0,28.0,26.0
2009-02-09T17:00,5.3,93,100,12.0,0.0,12.0,25.6
2009-02-09T18:00,7.0,95,100,10.0,0.0,10.0,25.7
2009-02-09T19:00,9.0,93,100,5.0,0.0,5.0,27.7
2009-02-09T20:00,10.0,91,100,0.0,0.0,0.0,29.4
2009-02-09T21:00,10.0,92,100,0.0,0.0,0.0,30.5
2009-02-09T22:00,10.2,86,100,0.0,0.0,0.0,33.5
2009-02-09T23:00,10.3,82,98,0.0,0.0,0.0,34.1
2009-02-10T00:00,10.2,80,66,0.0,0.0,0.0,36.6
2009-02-10T01:00,10.1,79,28,0.0,0.0,0.0,39.1
2009-02-10T02:00,10.1,77,56,0.0,0.0,0.0,42.1
2009-02-10T03:00,9.5,79,84,0.0,0.0,0.0,43.0
2009-02-10T04:00,9.1,82,100,0.0,0.0,0.0,41.2
2009-02-10T05:00,8.7,86,100,0.0,0.0,0.0,39.0
2009-02-10T06:00,8.8,88,100,0.0,0.0,0.0,36.5
2009-02-10T07:00,6.9,91,100,0.0,0.0,0.0,44.7
2009-02-10T08:00,4.2,85,100,0.0,0.0,0.0,44.6
2009-02-10T09:00,4.4,84,100,0.0,0.0,0.0,42.8
2009-02-10T10:00,4.8,82,100,6.0,0.0,6.0,40.4
2009-02-10T11:00,5.0,81,100,35.0,0.0,35.0,37.3
2009-02-10T12:00,5.3,80,100,123.0,22.4,116.0,29.7
2009-02-10T13:00,5.6,80,100,218.0,115.4,172.0,28.8
2009-02-10T14:00,6.2,79,100,311.0,249.3,200.0,29.8
2009-02-10T15:00,5.2,81,99,245.0,118.0,192.0,27.0
2009-02-10T16:00,5.0,87,98,192.0,190.3,114.0,27.8
2009-02-10T17:00,5.1,88,77,170.0,181.8,110.0,24.6
2009-02-10T18:00,4.2,85,53,135.0,302.0,70.0,26.0
2009-02-10T19:00,3.9,82,21,42.0,242.1,20.0,22.1
2009-02-10T20:00,3.3,80,11,0.0,0.0,0.0,18.8
2009-02-10T21:00,2.8,81,29,0.0,0.0,0.0,17.9
2009-02-10T22:00,2.3,81,32,0.0,0.0,0.0,17.4
2009-02-10T23:00,1.8,83,44,0.0,0.0,0.0,16.5
2009-02-11T00:00,1.4,85,43,0.0,0.0,0.0,17.1
2009-02-11T01:00,0.9,87,45,0.0,0.0,0.0,15.4
2009-02-11T02:00,0.5,89,35,0.0,0.0,0.0,13.0
2009-02-11T03:00,0.2,91,39,0.0,0.0,0.0,11.3
2009-02-11T04:00,-0.1,92,35,0.0,0.0,0.0,9.5
2009-02-11T05:00,-0.3,93,12,0.0,0.0,0.0,8.8
2009-02-11T06:00,-0.8,94,24,0.0,0.0,0.0,8.5
2009-02-11T07:00,-1.2,95,32,0.0,0.0,0.0,8.0
2009-02-11T08:00,-1.8,95,40,0.0,0.0,0.0,7.6
2009-02-11T09:00,-1.5,97,44,0.0,0.0,0.0,6.8
2009-02-11T10:00,-0.9,97,55,23.0,125.3,13.0,8.5
2009-02-11T11:00,1.8,94,59,109.0,224.1,65.0,8.0
2009-02-11T12:00,3.2,84,66,188.0,340.8,80.0,10.0
2009-02-11T13:00,4.5,73,77,331.0,550.1,109.0,9.8
2009-02-11T14:00,5.3,67,75,258.0,131.0,199.0,10.6
2009-02-11T15:00,5.7,64,73,213.0,57.2,187.0,12.9
2009-02-11T16:00,5.7,66,81,169.0,98.8,128.0,14.9
2009-02-11T17:00,6.0,63,68,186.0,289.5,89.0,12.4
2009-02-11T18:00,5.7,65,49,93.0,122.7,66.0,9.8
2009-02-11T19:00,4.7,69,58,30.0,117.8,19.0,7.4
2009-02-11T20:00,3.4,75,75,0.0,0.0,0.0,8.3
2009-02-11T21:00,2.9,82,51,0.0,0.0,0.0,10.4
2009-02-11T22:00,2.4,85,39,0.0,0.0,0.0,12.4
2009-02-11T23:00,2.1,89,63,0.0,0.0,0.0,13.6
2009-02-12T00:00,2.0,92,53,0.0,0.0,0.0,16.0
2009-02-12T01:00,2.1,91,77,0.0,0.0,0.0,16.1
2009-02-12T02:00,1.8,92,98,0.0,0.0,0.0,16.8
2009-02-12T03:00,1.4,96,100,0.0,0.0,0.0,17.1
2009-02-12T04:00,1.3,97,95,0.0,0.0,0.0,16.2
2009-02-12T05:00,1.4,95,83,0.0,0.0,0.0,15.9
2009-02-12T06:00,1.0,93,59,0.0,0.0,0.0,15.8
2009-02-12T07:00,0.6,92,31,0.0,0.0,0.0,15.1
2009-02-12T08:00,0.2,91,25,0.0,0.0,0.0,14.2
2009-02-12T09:00,-0.5,92,38,0.0,0.0,0.0,13.2
2009-02-12T10:00,-0.3,93,36,29.0,170.1,15.0,13.3
2009-02-12T11:00,0.9,86,41,140.0,397.6,60.0,15.6
2009-02-12T12:00,2.0,83,66,245.0,441.1,103.0,14.5
2009-02-12T13:00,3.0,73,71,266.0,264.2,158.0,12.4
2009-02-12T14:00,3.8,63,84,352.0,478.4,134.0,12.2
2009-02-12T15:00,4.5,56,71,382.0,587.6,112.0,13.1
2009-02-12T16:00,4.8,55,95,342.0,535.6,117.0,14.9
2009-02-12T17:00,4.7,55,76,238.0,397.0,103.0,15.3
2009-02-12T18:00,4.1,61,70,133.0,249.0,77.0,13.8
2009-02-12T19:00,3.3,64,99,41.0,146.1,27.0,10.9
2009-02-12T20:00,2.2,70,99,0.0,0.0,0.0,10.0
2009-02-12T21:00,1.8,75,100,0.0,0.0,0.0,8.9
2009-02-12T22:00,1.0,79,100,0.0,0.0,0.0,8.9
2009-02-12T23:00,0.3,83,98,0.0,0.0,0.0,8.2
2009-02-13T00:00,0.2,85,100,0.0,0.0,0.0,8.3
2009-02-13T01:00,0.0,87,100,0.0,0.0,0.0,8.6
2009-02-13T02:00,0.0,89,100,0.0,0.0,0.0,8.6
2009-02-13T03:00,0.1,91,99,0.0,0.0,0.0,7.9
2009-02-13T04:00,0.2,92,100,0.0,0.0,0.0,8.2
2009-02-13T05:00,0.2,94,99,0.0,0.0,0.0,9.2
2009-02-13T06:00,0.3,93,100,0.0,0.0,0.0,10.7
2009-02-13T07:00,0.3,90,100,0.0,0.0,0.0,13.5
2009-02-13T08:00,0.4,88,100,0.0,0.0,0.0,15.7
2009-02-13T09:00,0.4,92,100,0.0,0.0,0.0,16.5
2009-02-13T10:00,0.5,92,100,6.0,0.0,6.0,16.0
2009-02-13T11:00,1.0,90,99,34.0,4.9,33.0,14.9
2009-02-13T12:00,1.5,91,100,53.0,0.0,53.0,8.7
2009-02-13T13:00,2.4,91,100,107.0,2.4,106.0,4.1
2009-02-13T14:00,3.3,89,100,126.0,6.5,123.0,4.6
2009-02-13T15:00,4.0,85,97,143.0,4.3,141.0,8.8
2009-02-13T16:00,4.2,82,100,120.0,9.4,116.0,11.9
2009-02-13T17:00,4.2,81,100,95.0,14.5,90.0,12.3
2009-02-13T18:00,3.8,83,94,50.0,0.0,50.0,10.6
2009-02-13T19:00,3.3,85,86,22.0,61.0,16.0,10.7
2009-02-13T20:00,2.6,88,83,0.0,0.0,0.0,10.9
2009-02-13T21:00,1.6,92,80,0.0,0.0,0.0,10.5
2009-02-13T22:00,1.3,93,71,0.0,0.0,0.0,10.6
2009-02-13T23:00,0.8,95,85,0.0,0.0,0.0,12.1
2009-02-14T00:00,0.7,94,98,0.0,0.0,0.0,12.6
2009-02-14T01:00,0.8,94,97,0.0,0.0,0.0,13.0
2009-02-14T02:00,0.6,93,69,0.0,0.0,0.0,13.0
2009-02-14T03:00,0.0,94,38,0.0,0.0,0.0,11.5
2009-02-14T04:00,-0.9,95,65,0.0,0.0,0.0,10.1
2009-02-14T05:00,-1.5,94,57,0.0,0.0,0.0,9.6
2009-02-14T06:00,-1.9,94,63,0.0,0.0,0.0,9.7
2009-02-14T07:00,-1.9,93,66,0.0,0.0,0.0,10.4
2009-02-14T08:00,-1.6,92,65,0.0,0.0,0.0,10.2
2009-02-14T09:00,-1.4,95,73,0.0,0.0,0.0,10.1
2009-02-14T10:00,-0.6,93,73,32.0,183.1,16.0,11.5
2009-02-14T11:00,0.3,84,70,134.0,336.4,63.0,14.8
2009-02-14T12:00,1.0,78,93,210.0,252.9,126.0,14.2
2009-02-14T13:00,1.5,74,78,245.0,150.3,182.0,12.8
2009-02-14T14:00,2.1,71,70,327.0,306.8,184.0,11.6
2009-02-14T15:00,2.7,68,62,375.0,472.4,153.0,10.6
2009-02-14T16:00,2.9,65,58,326.0,360.1,171.0,9.8
2009-02-14T17:00,2.8,64,56,232.0,314.2,122.0,9.6
2009-02-14T18:00,2.5,63,37,139.0,243.0,82.0,8.3
2009-02-14T19:00,1.7,68,32,44.0,158.7,28.0,6.5
2009-02-14T20:00,1.1,71,22,0.0,0.0,0.0,8.1
2009-02-14T21:00,0.2,81,25,0.0,0.0,0.0,8.9
2009-02-14T22:00,-1.4,85,52,0.0,0.0,0.0,8.9
2009-02-14T23:00,-2.4,86,62,0.0,0.0,0.0,9.0
2009-02-15T00:00,-2.8,86,82,0.0,0.0,0.0,8.4
2009-02-15T01:00,-2.9,86,87,0.0,0.0,0.0,7.4
2009-02-15T02:00,-2.7,86,91,0.0,0.0,0.0,6.4
2009-02-15T03:00,-2.5,86,98,0.0,0.0,0.0,5.5
2009-02-15T04:00,-1.6,84,99,0.0,0.0,0.0,3.6
2009-02-15T05:00,-1.8,85,98,0.0,0.0,0.0,3.1
2009-02-15T06:00,-1.8,85,99,0.0,0.0,0.0,3.5
2009-02-15T07:00,-2.0,86,99,0.0,0.0,0.0,4.3
2009-02-15T08:00,-2.1,87,99,0.0,0.0,0.0,4.0
2009-02-15T09:00,-2.1,92,94,0.0,0.0,0.0,3.7
2009-02-15T10:00,-1.9,92,93,33.0,77.8,26.0,2.1
2009-02-15T11:00,-0.5,88,89,113.0,101.8,91.0,1.8
2009-02-15T12:00,1.4,80,95,245.0,346.9,128.0,2.1
2009-02-15T13:00,2.9,72,97,355.0,516.1,136.0,3.1
2009-02-15T14:00,4.0,65,99,452.0,723.4,111.0,3.3
2009-02-15T15:00,4.5,60,100,463.0,772.3,96.0,3.6
2009-02-15T16:00,4.7,58,89,406.0,688.8,106.0,3.5
2009-02-15T17:00,4.6,57,86,305.0,588.5,96.0,4.8
2009-02-15T18:00,4.0,63,97,167.0,321.6,90.0,3.9
2009-02-15T19:00,2.9,67,98,48.0,67.7,41.0,8.0
2009-02-15T20:00,1.6,74,99,0.0,0.0,0.0,8.8
2009-02-15T21:00,0.8,76,94,0.0,0.0,0.0,6.9
2009-02-15T22:00,0.1,80,83,0.0,0.0,0.0,6.5
2009-02-15T23:00,-0.2,82,100,0.0,0.0,0.0,6.8
2009-02-16T00:00,0.2,81,99,0.0,0.0,0.0,8.0
2009-02-16T01:00,0.8,80,100,0.0,0.0,0.0,9.2
2009-02-16T02:00,1.1,82,100,0.0,0.0,0.0,10.2
2009-02-16T03:00,1.5,83,100,0.0,0.0,0.0,11.7
2009-02-16T04:00,1.9,85,100,0.0,0.0,0.0,12.5
2009-02-16T05:00,2.3,89,100,0.0,0.0,0.0,12.6
2009-02-16T06:00,2.7,92,100,0.0,0.0,0.0,12.4
2009-02-16T07:00,3.1,94,100,0.0,0.0,0.0,12.1
2009-02-16T08:00,3.3,96,100,0.0,0.0,0.0,10.9
2009-02-16T09:00,3.6,97,100,0.0,0.0,0.0,10.4
2009-02-16T10:00,4.1,97,100,11.0,0.0,11.0,11.3
2009-02-16T11:00,4.7,97,100,32.0,4.5,31.0,11.6
2009-02-16T12:00,5.4,94,100,57.0,0.0,57.0,10.2
2009-02-16T13:00,6.4,89,100,114.0,4.7,112.0,11.6
2009-02-16T14:00,8.0,73,100,233.0,199.3,138.0,12.4
2009-02-16T15:00,8.4,70,100,190.0,116.5,134.0,11.7
2009-02-16T16:00,8.6,71,100,156.0,108.9,108.0,11.0
2009-02-16T17:00,8.5,73,100,115.0,66.6,91.0,8.7
2009-02-16T18:00,8.3,74,100,81.0,57.3,67.0,6.9
2009-02-16T19:00,7.5,77,100,27.0,37.8,23.0,5.6
2009-02-16T20:00,6.7,80,100,0.0,0.0,0.0,6.6
2009-02-16T21:00,6.0,85,99,0.0,0.0,0.0,7.8
2009-02-16T22:00,5.8,87,100,0.0,0.0,0.0,9.5
2009-02-16T23:00,5.3,91,100,0.0,0.0,0.0,10.6
2009-02-17T00:00,5.0,94,100,0.0,0.0,0.0,11.5
2009-02-17T01:00,5.0,95,100,0.0,0.0,0.0,12.5
2009-02-17T02:00,5.1,95,100,0.0,0.0,0.0,13.1
2009-02-17T03:00,5.2,95,100,0.0,0.0,0.0,14.0
2009-02-17T04:00,5.1,96,100,0.0,0.0,0.0,14.3
2009-02-17T05:00,5.0,95,100,0.0,0.0,0.0,14.8
2009-02-17T06:00,4.8,95,97,0.0,0.0,0.0,14.8
2009-02-17T07:00,4.8,95,100,0.0,0.0,0.0,15.4
2009-02-17T08:00,4.7,95,100,0.0,0.0,0.0,16.1
2009-02-17T09:00,4.5,95,100,0.0,0.0,0.0,15.9
2009-02-17T10:00,5.0,95,100,8.0,0.0,8.0,16.3
2009-02-17T11:00,5.5,93,100,24.0,0.0,24.0,16.8
2009-02-17T12:00,6.3,90,100,63.0,0.0,63.0,15.0
2009-02-17T13:00,7.2,86,99,96.0,2.3,95.0,19.7
2009-02-17T14:00,7.7,84,100,97.0,0.0,97.0,23.5
2009-02-17T15:00,8.1,83,100,106.0,10.3,101.0,21.2
2009-02-17T16:00,8.2,83,100,78.0,2.2,77.0,20.4
2009-02-17T17:00,8.2,84,100,53.0,0.0,53.0,19.1
2009-02-17T18:00,8.0,85,100,38.0,0.0,38.0,18.7
2009-02-17T19:00,7.7,87,100,10.0,0.0,10.0,18.4
2009-02-17T20:00,7.6,88,100,0.0,0.0,0.0,18.0
2009-02-17T21:00,7.4,90,100,0.0,0.0,0.0,17.1
2009-02-17T22:00,7.3,91,100,0.0,0.0,0.0,16.4
2009-02-17T23:00,7.3,92,100,0.0,0.0,0.0,15.8
2009-02-18T00:00,7.2,94,100,0.0,0.0,0.0,14.8
2009-02-18T01:00,7.0,95,100,0.0,0.0,0.0,14.3
2009-02-18T02:00,6.8,96,100,0.0,0.0,0.0,13.5
2009-02-18T03:00,6.5,97,100,0.0,0.0,0.0,13.1
2009-02-18T04:00,6.2,97,100,0.0,0.0,0.0,13.0
2009-02-18T05:00,5.9,97,100,0.0,0.0,0.0,12.2
2009-02-18T06:00,5.6,98,100,0.0,0.0,0.0,11.2
2009-02-18T07:00,5.4,98,100,0.0,0.0,0.0,10.8
2009-02-18T08:00,5.2,98,100,0.0,0.0,0.0,10.8
2009-02-18T09:00,5.4,94,100,0.0,0.0,0.0,9.9
2009-02-18T10:00,5.3,92,100,8.0,0.0,8.0,8.9
2009-02-18T11:00,5.0,88,100,16.0,0.0,16.0,10.0
2009-02-18T12:00,4.9,85,100,57.0,2.8,56.0,9.7
2009-02-18T13:00,4.9,82,100,93.0,4.5,91.0,9.2
2009-02-18T14:00,5.0,80,100,119.0,12.3,113.0,8.9
2009-02-18T15:00,5.0,77,100,134.0,22.4,123.0,8.2
2009-02-18T16:00,5.3,74,100,167.0,88.7,127.0,7.7
2009-02-18T17:00,5.2,72,100,120.0,72.9,93.0,8.1
2009-02-18T18:00,5.0,72,100,80.0,47.3,68.0,8.2
2009-02-18T19:00,4.5,73,100,34.0,36.1,30.0,7.4
2009-02-18T20:00,3.6,76,99,1.0,0.0,1.0,6.9
2009-02-18T21:00,3.6,80,100,0.0,0.0,0.0,7.3
2009-02-18T22:00,3.1,79,98,0.0,0.0,0.0,7.0
2009-02-18T23:00,2.6,77,98,0.0,0.0,0.0,6.3
2009-02-19T00:00,2.3,75,98,0.0,0.0,0.0,6.1
2009-02-19T01:00,1.8,75,96,0.0,0.0,0.0,5.0
2009-02-19T02:00,1.6,75,93,0.0,0.0,0.0,4.0
2009-02-19T03:00,1.0,80,88,0.0,0.0,0.0,4.4
2009-02-19T04:00,0.5,83,85,0.0,0.0,0.0,4.0
